Latitude,Longitude
39.6,-91.8
51,128.4
37.4,45.8
51.6,31.6
71.2,98
29.4,51.2
34.8,-91.8
20.2,-89.8
53,-113.2
32.4,47.4
43.8,142
34,-97
45,33.4
67.6,20.2
-21.4,-51.2
16,103
58.8,-3
68.4,18.2
62.2,27.2
46.8,-100.2
5.6,-53.8
61,28.2
10.6,34.2
26.8,111.2
60.8,132
40.4,-92
28.8,-98.6
48,-95.8
51.4,59
13,76.6
33.4,-117.4
55.2,44
3.4,103.2
45,-83.6
29,-82.4
-28.4,28
25.4,109.6
47.2,-119.4
34.6,-94.8
53.8,-8.4
54.6,72.6
-26,28.6
44,-72
36.6,-2.8
35.6,-93.6
0.4,-76.6
35.4,-105.4
60,21
-26.2,-58.2
47.8,42.6
36.6,109.8
37.4,-90
47,-103.6
-15.4,-39.2
46.4,28
23.6,88.8
24.6,55.8
-33.8,149.8
57,60.2
20,77.6
41,80.2
34.2,72.8
50.8,80
34.4,3.2
33.2,112.6
33.2,-95.4
35.8,-78
38.2,-120.8
36,-92
37.4,25.4
36,-82.4
57.6,60
42,-1.2
-10.4,-40.2
27.4,108.8
32.6,-90.6
50.4,-126
25.2,-98.4
28.8,111.4
44.4,-73.6
-31.6,-60
45.6,23.2
52,51.4
15.2,105.4
8.2,126.4
57.2,22.6
-7.8,-35
38.4,20.6
3.4,101
44.8,-83.4
34.2,-114.4
39.2,-3
35.6,-85
-21,-45.2
36,50.8
18.2,98.8
-8.2,15.4
30,102
12.4,77
33.8,106.4
49.6,128
61,73.2
-32.8,136.8
29.6,121.8
9.6,124.2
25.4,30.6
-27.4,-58.4
-37,142.8
22.6,-99
9.6,-84.2
54.8,32.8
26.2,94.4
-25.2,30.4
34.8,-93
56,78.8
36.8,31.6
53.6,60.8
38.8,-106.4
51.6,143
-38.6,178
51.2,-101.4
31.4,-8.8
-34.6,140
51.4,59.8
59.6,18.6
59.4,66.2
-18.8,-51
-37,-57.2
-33.2,147.4
-23.4,-48.6
49.4,-120.2
62.2,17
63,7
-27.2,-55.8
11.2,76
46.8,143.4
36.6,-3
46.2,-74.6
39.2,-3.2
56.8,37.4
35.4,116.8
6,-73.8
47.8,-119.2
40.6,-89.2
42,27.6
38.8,27.4
4.4,96
27.2,113.8
52.4,72.2
34.4,-83.2
-10.6,-38.6
39.4,-95.8
39.6,-86.8
-27.4,-49
38.6,-76.4
39.2,-3.8
48.2,-99.2
23.2,84.6
37,48.2
46.8,40.4
12,78.4
-31.4,28.2
10,-61
22.6,112.8
34,116.8
41.2,-0.2
36,-116
45.2,-96.2
65.2,28.4
61,12.6
23.6,117
33.2,50.2
4,-75.6
32,73.6
46.4,-72.2
-25.4,150.2
42.4,-94.8
-1,-47.8
60,-166.6
54.4,61.2
66.8,21
-3.6,-40.8
40.8,40.2
38,-100.8
45.8,-122.8
40.2,22.6
-30.4,150
59.8,38.4
-9.4,-40.6
46,-86.6
56.2,87.8
46.4,26
49.8,-86.6
51.4,-113.6
39.4,-110.8
56.8,34.4
36,50.6
4.8,115.4
-33.2,-62.2
-33.6,121.6
3,35.6
8,-65
-30,-62
61.6,45.8
38.8,-117.8
15.2,38.8
35.2,-87.6
-27.2,-53.8
51.4,23.6
49.6,75.6
43.4,-103.2
-20.2,-40.2
50.4,137.4
31.8,-83
18.6,74.6
-31,144.4
42,35.2
34.4,-90
37,-113.8
48.2,-112.4
51.2,28.8
-11.8,-37.6
33.6,113.2
54.8,38
44.6,-91
55.6,46.8
33.8,44.4
42.4,-84.8
54.6,26.8
32.8,-83.2
34.6,10.4
17.4,104.4
31.2,-84.2
53.2,-132.2
-16.4,-39.2
42,-84.8
44,-111.8
40,-104.4
12,0.4
31.8,70.8
21.6,-98.6
20.8,-98.8
-33,24.6
27.6,52.4
46.2,-99
47.8,-97.2
54.2,23.4
10.6,106.4
21.2,104
23.6,114
37.8,-93
57.8,72.2
11.4,79.4
43.8,-90.8
15.6,104.4
55,38.6
-25.8,32.4
37.4,-87.2
58.4,34.8
62.4,24
39.6,-6.2
47.4,21
56,47.6
-23.8,150
55.2,33.4
55.4,22.6
43.6,-66
30.8,49.2
46.2,-82.2
27.6,75.4
8.8,-75.8
37.8,114.8
32.2,70.6
52.2,-9.6
-26.8,30.6
14.6,-16.6
-30.8,25.8
22.4,82
45,40.6
47.8,42
20.6,-89.8
9.4,-75.8
32.2,-90.8
31.8,-89.4
50,92
40.8,8.2
43.6,-117.2
45.8,62
-42.4,173.6
-34.2,149.2
46.4,-86
48,-98.4
46.6,38.4
5.6,116.4
40.4,118.8
56.4,95.2
-28.4,-49
57.4,53
50,-110.6
40.2,39
-0.4,103.2
50,43
34,-89.6
39,113.8
-33.8,117.4
37.6,108.8
27.6,109.6
22.8,106.4
37,11
49.8,-111.2
43.4,132.8
45,-123.6
27,118.2
61,16.6
34.4,-92
38.4,-86.6
3,99.2
33.2,107.4
38.4,-88.6
64,11.8
24.2,123.8
47.6,-54
56,47.8
59.6,79.8
43.4,24.4
23,-99
-32.2,150.2
-31,-60
55.2,25.6
-32.6,151.4
57.4,42
42.4,-113.6
51.4,58
35,112.8
44.4,-77.4
27.2,86
43.8,141.8
51.2,51.6
37.2,-92
-30.2,116.6
59.2,41
30.4,51.2
36.2,-119.2
42.4,-111.2
61,15.2
52.8,-106.8
44.8,-92.8
-24.4,-52.4
38,-108.4
54.6,-111.4
29,113.6
2.6,101.6
50.6,70.4
57.4,-5.8
46.8,-97.4
61.2,26
55.4,52.2
29.8,95.8
-37,-60.2
38.2,128.4
21,-100
46.4,-123
-25,143.6
17.8,106.4
25,83
-35.2,142
60.6,30.4
54.8,41.6
22.4,57.4
40.8,68.2
32.8,50.8
29,77.4
38.2,-2.6
-6,-36.4
42.2,-1.4
29.4,-99.8
41.6,-96.6
45.2,-120.2
42.8,80.4
49.2,-67.6
-25.4,31
61,8
54.2,31
48.4,-114.6
57.6,60.2
38.6,-81.4
43.2,-83
-28.2,117.8
59.8,48.2
30.2,130.6
8.8,3.4
48.2,-103.8
-38,143.6
35.2,137.6
-27.6,24.8
28,113
42.8,-95
21,-77
-25.8,-50.4
27,-82.6
56,87.2
42,-111.4
-8,110.4
44.8,-117.8
41,23.6
50.4,47.6
51.4,42.6
13.6,-84.8
-37.8,177.6
12.6,121.4
21.2,-90
41.4,126.2
38.6,-88.4
45,22.4
36.8,116
36.2,111
61.4,6.8
52.4,-107.8
50.8,-120.8
44.2,-78.4
19,-97.4
-28.6,-71.2
25,121.8
11,-71.8
27.6,107.2
55.2,36
20,-155.6
66.6,-143.8
-34,-59.2
48,46
38,-8.2
-0.6,37.4
29,76.4
22.8,-82.6
31.8,50
22.6,-98
-8.6,-48.4
44.2,-89.6
27.8,77.6
14.4,-91
28.8,-81
42,-97
38,38.8
56,125
25.8,118
-18.6,-48.2
67,28
46.8,-119.8
37.4,-117.6
42.6,-78.6
43.2,-90
54.2,-10
54.6,55
-22,148
44.6,-92.4
62.6,150.6
36.6,-107.6
67.4,24.2
20.8,78.6
-4.4,-41.8
43.8,-90.6
60.6,14.6
34,-79
-27,20
12.6,-2.2
47,20.8
9,36.6
44.2,-84.8
69,19.2
53.8,34
32.6,-95.6
64.4,76.6
30.6,-89.8
37.2,-96.2
26.8,109.4
17.6,-94
-15,-41.8
10.6,107.4
50,-125.4
46.4,-64.8
44,87.2
23,57.2
45,-66.6
-40.2,-71.4
60.8,76.8
24,89.2
39.8,-90
35.6,-106.6
35.8,-115.4
20.6,78.8
36.6,120.2
3.6,101
48.6,-85.4
17,74
62.8,166
51.2,38.8
38.2,-122
49.6,-98
31.8,72.6
33,-99
37.6,-8.6
-44.6,169.2
-33.2,-65
-6.6,107.6
25.4,117.8
41,71.2
41.6,-94.2
23.2,87.6
29.2,-81.4
54.2,31.6
-20.8,-46.8
-4.2,103
11.2,-61.8
35.6,-111.6
59.6,-108.6
61.8,31.6
4,100.6
56.6,43
16.8,78.2
34,46.8
-24,29
39,43.6
29,119.4
-33.6,145.4
27.8,-107.6
55.8,38.6
-7.8,147.6
15.8,-96.8
54.6,56
47.2,-95.8
-3.4,36.8
31,116
47.4,-101
-31.8,27.2
45,-87.4
35.8,-95.8
55,26.4
41.4,-87.2
41.8,-80.4
-35.8,144.8
-36.2,-63
60.2,-164.2
45.6,19
-43.4,170.2
45.2,141.8
5.2,8
40.8,121.8
59.2,54.6
7.2,80.8
-27,28.8
53.4,-114
3,-76.6
17.6,74.2
45.4,-80.2
17.6,120.6
30,-98
-16.4,-44.4
40.4,25.4
29.6,113.8
60.8,-161.4
33.8,-79.4
47.6,-114.8
-8.2,-35.2
61,-151.2
31.2,-110.6
-11.4,-37.6
-28.4,-53.4
40.2,17.4
44.2,14.8
63.8,38
36.2,126.6
24.4,-101.2
35.8,-95.2
0.4,72.8
31.2,112.4
40.4,71.6
38,-92.4
43.8,15.8
51.4,43.4
40.4,-123.4
35.6,1.8
41.6,47.2
39,141.6
54.2,58.6
55.6,-6.2
42.4,48
21.6,72
34,-88.8
38.4,-79.2
55.4,59.4
53.2,84.6
46.4,-87.6
35,-87.2
36.6,-119.6
34.4,-120.2
-0.6,-78.6
49.6,-97.4
38.2,-87.8
31.2,-94.8
21.8,-71.8
43,-117.4
38,40.2
22.8,105.4
39.8,124.2
13.8,78.8
51.8,-113
63.4,8.2
58.6,30.8
-3.6,23.4
59.2,34.6
32.8,-98.6
53.6,-111.2
14.8,-17
-26.6,120.2
37.6,106
22.4,110.8
32.4,130
40.6,140
32.6,73.6
46.2,-78.8
23.6,-100.2
37,40.6
34,74.2
63.2,7.6
38,40.6
11,125.8
5.4,7.2
52.2,36
39,41.4
51.6,31.4
52,-114.8
42.8,14
48.2,-122.6
35.2,-120.4
36.6,-86.8
39.6,-5.8
11,-74.6
-25.6,-65
57.2,40.6
55.8,92.4
15.4,77.6
44.8,-85
38.8,45.8
-0.2,-78.8
31.6,114
-23.8,-51.8
-35.2,139.6
62.2,34.4
61.6,-160.2
21.8,39.4
60.6,10
18.2,109.2
35.2,117
37.4,116.4
-32.2,150.6
37.6,-83.6
22.4,104.2
43.2,-96.2
-33.2,-60.4
1.6,-77.2
23.4,114.4
53.4,54.6
-23.8,145.2
-5.4,-43.6
57.6,55.2
28.4,77.6
-22.2,-65
18.6,84.2
53.4,-4.6
-10,-48
22.4,108.4
-8,112.8
52.6,38.8
14.6,-90.2
26.4,-99
45.4,29.6
46.2,-97.8
23.4,87.8
35.4,-105.8
29.6,35
61.4,-144.4
43,140.8
55.6,33.2
32.8,-89.2
37.4,-77
-27.6,-54.4
-24.8,-64.2
31.4,72.2
54.6,42.4
32.4,105
33.8,-90.6
49.4,-124.8
41.8,143.2
69.2,19.2
38.6,-95.6
40.4,-99.2
32.4,-84.6
39.6,-100.2
-2.2,30.4
9.2,-79.4
7.6,4.6
40.4,23.4
26.2,104
49.6,27.8
14,108
5.6,-55.2
39.2,-96.8
48.4,-79.2
10.8,4.6
56,-130
43.2,20
34.4,47.6
24.6,72.6
53,29
54,-108.4
38,-89.4
-37.6,-63.2
60.4,5.8
64.8,17.8
70,-143.8
51.8,55.8
8,98.8
43.8,42.4
39.4,-97.8
53.4,-110.4
38.2,-90
43.4,-70.8
-25.6,151.4
4.2,73.4
19.8,73.6
-29.6,-53.6
26,68.8
7.2,81.6
32,114.6
-8.6,120.6
29.8,103.8
38,-8.6
23.2,91.2
35.4,138.8
47.8,38.6
58.4,53.8
30,104.6
31,30.2
-6.4,-37.2
48.6,44.4
36.2,-84.6
22.2,91.8
-20.4,-44.6
26.8,79.4
-20.2,-51
40.4,8.4
49.2,45.8
35.8,4.2
45.8,-72.8
59.6,9
62.6,150
61,-149.8
-35.2,148.8
26.2,84.4
64,44.4
33.8,-108.6
49.8,43.6
5.4,6.6
39.2,-88.2
29.6,-99.8
36.4,-104.4
40.6,20.8
-20.8,148.6
-8.8,-37.2
31.4,72.6
66.6,24.4
-32.4,-62.8
33,117.2
-30,-50.6
34.2,-94.8
-26.2,-53.2
52,-105.6
57.2,54.8
31.6,-83.4
-26.6,148
-19.4,-65.6
-8.2,-63.4
52.8,-103.8
-29.4,122.4
37.8,24.6
34.8,-97.4
10.4,-71.8
-3.8,-42.4
-29.8,-51.6
40.2,-112.8
17.4,104
44.6,-65
34.6,112.8
10.6,-83.6
-30.8,-58
25.4,81.8
-32,117.4
43.4,46
44.2,66.8
38.2,-111.2
19.6,-103.8
42.2,-89.8
59.6,8
57.6,39.2
46,-70.4
44,-86.4
-33.8,138.6
43.2,76.2
46.8,-117.2
25.4,55.8
-34,121.8
41.6,-0.4
35.6,111.4
62.4,28.2
44,-85.8
-29.6,-53.4
42.8,75
-25.2,33.6
41.2,27.4
56.4,-5.4
62.2,30.6
41.6,28
34,-88.6
44.4,84.2
56.2,66
30.6,-93.8
35,10.6
-28.8,-51.8
-42.6,172.8
38.4,68.6
58.2,92.4
-26.6,150.8
29,105
22.4,-79.8
48.4,42.8
33.4,134.2
46.2,-112
30.2,121
-18.4,-49.2
-34,149.8
-37.6,140.4
35,-92.2
-23.6,-50.2
21.4,71
52.6,-112.6
48,42
29.6,119.4
51.8,74.8
30.8,48.8
49.2,35.2
44.2,18
33,114
62.6,31.2
43.2,131.4
44.4,-81.4
-25.2,29
-37.4,-57
-15.6,-50
-17.6,-42.2
47,25.4
46.2,-87.2
-37.6,174.8
15.6,105
53,103.4
54.8,-126.2
58.4,-116
21.6,72.8
49.8,-111.4
54.2,-2.4
-11.6,-42
30.6,117.8
13.8,76.6
58.2,41.8
54,78
47.6,-67.4
45,77.8
20.8,-104.6
48.4,-101
12.4,-61.6
31,56.2
51.6,-112
-27.8,28.4
32.4,75.4
16.2,80
-0.2,-80.2
57.8,27.2
34.8,-78
58.2,36.8
35.2,-76.8
71,28.2
22.4,87.6
66.2,-128.6
27.4,106
1.2,-70.2
31.8,-95.8
-26,-52.2
33.6,-92.2
-23.8,149.6
38,139.2
-21,167.2
60.6,72.4
-37.2,140.6
9.8,126
-38.2,-73
26.4,78
38.4,22.4
23.2,115.8
-8.8,-44.2
39.8,22.6
54.6,54.6
-37.2,-62.8
54.6,-114.2
35.2,132.6
35,134.4
22.8,-99
16.2,-93.4
54.6,83.4
22.8,57.6
49.8,37.2
39,-92
35,-80
44.6,27.2
32.8,-91.8
36.4,-100.2
44,-97
31.8,119.4
37.8,-122.8
50.4,39.6
61.8,5.8
53.6,45.4
37.6,-112.2
16,49
36,-87.2
-29.8,17.4
35,-95.2
40.6,40.2
-35,148.8
41.4,0.2
21.8,-100.2
27.8,-81.2
-11.6,-65.4
-38.4,175.8
45.6,-70.4
47.2,-79.8
27.6,113.6
22,103.2
34.4,-82.8
42.6,69
-32,-52.2
54.8,56.6
7.8,122.8
29,118
8,-74.2
42.6,-122
-37.4,141.4
5.4,5.4
43.8,-89.6
29,115.4
53.2,-108.2
48.8,84.6
32.8,-109.6
47.2,41.6
-3.4,127
44.8,28.8
35.4,-88.2
41,21
66.2,25.2
49.2,44.4
35.4,-98.8
18.6,-100.8
63,27
34.4,-97.4
60.6,10.2
34.6,48
34,-78.8
12.2,8.6
22.2,112.2
23.4,112
56.2,25.2
25.8,72.6
26.6,79.8
27.4,41.6
-35.8,-58.6
49.8,44.6
31.8,-99.2
20.8,-99.4
17.6,-93.2
-25.8,-53.8
63.8,73.4
43.4,-76.6
44.8,39.2
37.4,22.4
31.2,76.2
-21,29
39.4,26.8
45.6,125.2
45.2,-113.4
12.8,77.8
43.4,45.4
9.6,-83
48.4,-106.6
7.2,5
34.2,-97.4
-20.6,-40.6
-36.6,149.4
20.6,-89.6
45,-63
-26.6,30.6
18.2,105.8
70.6,95
54.8,58.4
0.8,-51.2
6.2,-70.2
37.6,-90
29.2,-82
33,-86.4
24.8,72.2
54,67.6
55.6,44.6
64.8,28.2
-3.4,135.4
27.8,116.8
34.2,-111.6
-24.4,-53.8
52.2,51.4
23.4,70.6
-32.4,146.6
33.4,72.4
31,56.6
55.2,25
39,40
54.4,30
26.8,94.6
66.2,-19
35.6,-86.4
39.8,122.6
32.2,-109.6
-18.4,-44.2
27.8,114.8
39,-4.6
46.6,36.2
47.4,-54.4
38.4,-75.6
50,45
59.8,32
-32.8,138
23,79.2
-6,29.2
59,13
22.2,46.6
40.6,44.6
33.2,-102.4
33,-85.6
58.8,24.4
32.8,-97.6
40.4,-83
48.6,27.4
44.2,-84.6
26.8,-77.4
25,-101
35.8,-93
43,-97.6
-34.6,-63.6
34,-93.2
51.2,25.4
24.8,71.8
-30,30
41.6,-109.2
52.2,28.8
-23.4,29.8
23.4,111.2
41.6,35
7.2,3.6
42,-122
37,-79.6
55.8,28.8
-42.2,-73.6
49.6,32
30.8,116.4
53.4,55.8
36.8,-95.2
-31.6,-58.6
-5.4,-78.6
-23.8,-46.2
53.2,40.4
45.6,-64.2
43.2,44.6
-28,30.4
65.8,27.2
56.4,29.8
52.6,71.2
32.8,-106
42.6,-80.8
50.2,-92.4
46.2,-84.4
13.2,-88.2
31,-94.8
42.4,-94
46.6,-73.2
22.6,70.4
-20.4,-44.2
-20.4,-43.6
62,-136.4
35.2,49.2
15.2,100.4
19.6,-101.4
33.6,-113
34.2,-81.6
-29.6,-59.8
18.2,41.8
24.2,56.8
53.6,25.8
-17.8,-53.4
40.6,42.4
66.4,21.8
18.4,-71.4
66.2,27.6
49.8,-99.2
-31.6,-61.8
37,41.6
56.8,76.8
-28.6,21.2
56.4,16.4
22.6,71.8
48.6,28.8
41,-99.8
35.6,-101.2
54.2,36
36.8,6.8
18.2,-96.8
36.4,35.8
25,116.2
30.2,75.8
21.6,-100.2
8,125.6
53.8,-112.8
43.4,24.2
55,30.4
39.6,-98.8
-34.4,145.8
-2.8,-78.8
38.4,34.6
59.4,-97.8
36.6,58.2
47,-55.6
18.8,110
1.2,110.8
55,72.8
22,104.4
-14.4,-42.6
6,101.8
40.6,-86
-30.6,-59.6
40.4,30.4
43.6,123.2
41.6,-3.6
-7,-76.6
52.2,24.4
-1,-63
28,78.8
13.6,102.4
35.4,127.2
50.8,127.8
27.4,35.6
25.8,90.8
47.2,-95
-26,28.8
-27.8,24.6
49.8,40.2
37,-91.4
-16,-58.6
12.8,-86.6
-16.8,-151
34.8,110.2
33.2,113.8
25.6,-80.2
31.4,74.8
49.2,25.8
64,-142
42.8,44
28.2,120.6
61.4,15.6
42,-120
35.2,-99.6
44.6,-74.2
36.2,-99.2
51,71
56.8,49.2
56.4,27.4
36.2,36.4
-24.6,-51.4
43,-98.6
26.8,62.4
54.6,38.8
-21.6,-45.2
36,128
56,11.2
45.8,-68.2
40.6,34
30.4,-90.8
68,-145.6
35,105.4
37.6,35.2
-39.4,175.2
36,-104.8
39.4,-104
52,-107.2
6.4,2.6
41,-123.6
20.6,-102.4
39,-111.8
-22.2,166.2
49.8,-101
57,64.4
66.6,-153
64.6,27
57.6,24.6
-15.8,-56.8
54.8,42.6
-25.6,27.2
-18.2,-64
39,-121.2
41.8,32.8
37.4,-92.4
48,28.2
-12.2,-44.6
20.4,75.6
33.2,74
-34,-58.4
-23.4,-64.4
-9.6,33.8
56.4,31.4
33.2,-99.8
50.6,36
38.6,-4.4
23.6,70.6
41.8,19.2
25,68
44.8,64.8
36.8,115.8
40.8,115
45.6,37.8
52.2,51.6
63.2,21.4
34.8,-111.8
35,-84.6
40,33
-14,-40
50,54
51.8,42.4
54.4,27.8
58.4,30.4
14.2,-86.8
1.4,103.4
-25.2,28
41.6,-94.6
36.6,110
-14.8,-41.4
44.2,79.8
60.6,11.6
38,-79
46.8,33.6
26.6,105
36.6,2.4
-18.8,-46.6
23.4,80
20.8,109.6
-2.6,-55
22.6,112.6
62,49.6
9.2,99.6
43.6,144.4
40.6,14
37.2,-103
33.8,55
46.6,126
44.6,-77.4
39.8,-74.4
49.2,53.2
-40.8,-73.2
36.6,24.8
37.4,57.8
65,-14.2
59.2,48.4
37.6,-121.6
51.8,-94
39,-97
28.4,-97.6
53.6,-111.8
54.8,81.2
38.4,-83.8
39.6,-74.2
-33.8,-59
25.6,56.2
32,35.6
21.2,71.2
31.4,-106.6
34.6,-94.2
33.8,46.2
-53,-65.4
42.2,-86.4
25.4,-101.6
16,100.4
5.4,-73
53.8,35.6
28.6,120
-3.6,-39.4
9.2,-69.6
41.2,34.2
37.6,113.6
46.6,-76
37.6,-6.8
42.8,-0.8
19.6,85
9.8,77.2
34.8,-97.2
47.6,-114.4
45.8,-61.4
33.4,-81.2
64.8,-157.8
-13.6,-41.2
44.4,-96
9.4,-69.4
-35.6,-63.4
53.8,40
39.8,20
25.6,88
35.8,66.8
10.6,76.8
48.2,-114.2
37.6,-106.4
19.2,-72
26,83.2
-26.8,-64.8
39.6,-81.2
13.2,-16.6
60.2,25.8
52.4,66.6
25.6,68.6
-28.2,31.8
-5.8,-35.6
48.8,29.8
0.2,109.8
-6.6,-79.4
42.2,70
25.8,118.4
54,50
-15,-42.8
34.8,137.6
-18.4,-47.6
45.4,-122.2
-33.4,150.2
37.2,136.6
55,-5
-22.2,-48.4
33,-91.6
-22.6,-48.8
36.4,-104
51.2,136.6
34.4,-84.2
34,-83.2
49,57
55.6,68
2.2,111.6
46.4,-92.2
58,-68.4
37.6,-101.4
37.6,-84.2
-17.6,133.4
-17.6,-44.8
44.8,22.6
57,82
41.2,-104.6
34.8,-90.6
33.8,-96.8
9.4,-66.6
42.2,-123.6
32,-86.4
53.4,-104.4
40.8,47
33.6,114.6
40.4,-101.4
54.8,53
41.6,-81
31.8,-97.2
35,-90.6
-33.6,149
50,155.4
50.8,-105.6
55,20.2
53,31.6
55.2,124.6
51.8,35.2
31.8,-98.6
9.6,44
33.2,-111.2
27.4,117
8.2,125.8
-25.4,-57
42.6,-90.4
43.6,-99.8
51.2,114.8
60.8,72.2
-15.4,-70.4
30.8,48.6
-31,18.2
-35.2,142.2
-23.8,-54.4
57,55.4
45.2,-90.8
-37.4,143
35.6,104.6
-32.4,28.2
53,-6
11.4,-86
-30.8,116.2
51.8,35.4
27,120.4
34.6,5.6
67,32
51.6,28.6
31,-95
-6.2,-36.4
-1.2,-48.4
26.4,115.8
-28.8,-68.4
6.4,100
58.4,-4.4
33.6,104.8
41.6,35.8
69.8,25
39.8,-101.4
39.8,-99.4
28.2,109.6
-9,-37.2
-3.6,-40.4
64.2,100.2
41.8,26.8
21,-98
43.4,-96.2
48.4,82.8
58,32.4
61.2,14.6
15.2,76.6
52,85.6
49.8,34.4
54.2,36.8
39,-78.8
45.6,-71.6
29.8,67.2
-37.6,178.4
-12.4,14.4
63.2,29.2
55.2,50.2
56,36
58.2,54.4
35.8,-91.8
31.2,97.2
42.2,-121.6
53.6,-116.8
-34,-57.8
28.2,-97.4
21,105.4
16.8,-98.8
38.2,140.6
23,87.6
35.4,116.2
-36.2,140.8
12.2,104.8
26,70.8
45.2,-122.6
36.8,49.8
5.4,-3.2
51.8,-9.4
45.2,37.6
33.4,-94.2
46,-99.4
38.6,35.4
32.2,111.6
39.2,28.2
-27,-64.8
42.6,-95.2
47.4,46.8
54.8,39
-22.4,-53.6
5.4,73.2
3.4,101.8
48,-100.8
10.4,-63.8
52.2,46.4
23.4,80.4
47.8,36.2
41.8,126
45,-91
-32.4,-58.4
-31,-52.4
-5.8,-37.8
-33.8,137.6
-34.2,22.4
52.2,30.6
31.2,-97
44.6,-68
41.2,16.8
-16.4,-56.8
34,-78
26,116.2
24.2,107.2
12,-86
30,70
14,78.2
55.6,41.8
28.4,75.6
41.8,34.6
36.4,-105.4
58.6,54.4
-1,-49
5.2,96.6
37.6,-97.8
54.2,39
9.4,78
33.2,115.2
36.4,-86.4
36.8,40
-13.6,-75.4
-23.8,147
56.2,47.8
10.4,-68.6
49.2,-82
34.4,-86.4
4.4,7.2
-50.6,-69.4
20.6,86
38.4,-96
36,-97.8
64,24.8
36.2,116
52.6,104.8
48.6,-78.2
39.6,21
18.8,-103.4
9.8,-75.6
-25.6,-65.2
45,-96.4
44.6,-103.8
29.8,-92.2
-31,-70.8
14,0
57,26
28.4,77.8
7.8,-80.6
35.4,112.2
-16.2,28.8
4.2,-75.2
24.8,68.8
44.6,-71.6
44.2,-123.6
56.6,59.4
36.2,54
-33.8,115
-23.4,-51.6
-39,-61.6
-34,20.6
56.2,21.6
13,-59.4
37.4,120
20.8,78
-7.8,35.6
50,-123
48.6,-94
44.8,-96.8
32.2,109
33.4,116.4
67,-146.4
15.4,102.8
38,42.4
36.6,116.8
35,-97.4
37,138
-24.8,-48
27.2,80.8
45.8,-88.4
-4.2,-61
-23,-50.4
50.2,127.8
-26.4,147
-34.6,147.4
52.6,58.8
52.4,85.2
37,-96.8
-33.6,-60.2
37.2,48.4
-7,-38.2
-30.4,152.2
52.8,-104.8
-11.8,-75.2
-15.6,-68.6
59.2,5.6
55.2,47.4
41.6,25.8
22.8,-101.2
65.6,21
34.6,-84.2
26,-97.8
27.4,-81.8
50,-112.2
36.2,-106.8
36.8,-98.4
55.8,36.4
39.4,-95.4
35.6,-89.6
28.6,73.4
-31.4,-61.4
52,-109.4
58.4,27
61.8,51.6
52.4,45.8
44.8,-69.8
53.6,-57
18.6,100.8
37.6,37.2
-29,-51
-21.2,-50.8
26.6,60.8
43.4,24
64,-22.6
17.6,-96.4
18,103.4
40.8,73.2
39.2,39.6
33.2,-102.8
12.8,-7.6
26.2,50
-16,-42
36.4,-98.2
13.2,122.6
-11.4,-38.6
25.4,109
32,121.6
47,35
34.4,-98.6
37,9.6
50.8,-108
59.6,33.4
-39.6,-65.6
57.4,81
13.2,-5
33.6,119.6
58.6,26.8
53.4,48.6
55,84.6
-1.8,-50
71.2,136.6
44.4,-98.8
-8.8,-67.4
45.2,35.2
-30.6,23.4
-31.2,28.2
-29.4,-56
19.6,-88.8
14.2,-89.6
44,41.2
64.4,19.2
25,108.2
-30.4,116.6
-34.4,148
55.6,23.4
11.8,77.4
-32.4,-64.4
38,31.4
-27,26.6
-3.8,122.4
15.6,-92
-14.4,-44.6
44.4,78.8
43.4,20.4
54.4,29.4
11.4,11
57.4,-3.8
36,116
-30,-54.2
49.2,-124.6
52.8,55
42,-100.6
56,76.8
17.4,80.2
-17.2,-42.8
37.2,-121.2
54.2,-9.4
35.4,8
18,106.2
54.8,-100
50.6,81.8
11.2,10.4
-19.8,-43.6
47,130.6
-16,-47.8
-23,150
-21.2,116.4
59.4,41
36.8,105.6
53.4,34.4
-33.2,150
59.6,60.2
38.8,-75.8
-27,117.4
33.2,-0.4
8.8,-69.4
25,102.2
51.2,36.6
-8.6,179.2
10.2,79
35,135.2
43,-96.4
32.8,-114.8
42.4,-75.2
19.2,84.8
31.2,-81.8
35,-99
26,119.4
-33.4,-68.2
40.6,32.8
28,120.2
67.4,14
-21.2,-49.6
55.6,42.8
68.8,18
66.2,26.8
-37,146.8
68.4,132.4
-17.4,-66
48,24.2
38,-5
57,42.8
50.8,48.6
7.6,-8.8
-16.4,-47
-37,141.6
17.6,99.2
5.8,102
36.6,101.8
41,115.8
54.6,55.6
-5,-44.4
41.6,21.2
-30.6,-52.4
55.8,63
38,23.2
52,-107
0.8,112.8
38,-95
-25.6,-51.2
52.4,76.8
41.6,35.2
-23.2,117.6
-24.8,25.4
37.8,114.4
11,-0.2
-28.2,-51.4
-7.8,112.4
36.4,-119.8
30.8,76.2
35.6,138.4
19.4,-155
53.4,-109.6
48.8,-95.4
-1.4,-78.8
31.6,-88.4
46.8,38.4
45.4,13.4
30.4,111.2
28,108.4
26,117.8
38.2,28.4
9,123.2
47,-110.4
39.2,-86.2
23.4,73.2
41.4,68.8
-18.2,47.4
31.2,-94.2
53.2,35.6
57,-107.4
51.6,30.8
22.6,-101.8
7.6,-5
-11.6,-39.8
13.2,78.4
45.4,-102.8
-28.8,-64.2
-34.8,148.6
24.6,88.8
69.6,147.4
38.6,40.8
